"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"16","129.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91182&sex=mixed&loo=129.30000&k=0.24900&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10778&gm_lm_rl=1"">0.25</a>","0.75","","","","","3.62","Canada","Lake St. Clair","No","No"
"17","129.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91180&sex=female&loo=129.80000&k=0.11500&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10761&gm_lm_rl=1"">0.12</a>","-0.93","F","","","","3.29","Canada","Kawartha lakes","No","No"
"18","133.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91180&sex=female&loo=133.00000&k=0.15500&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10759&gm_lm_rl=1"">0.16</a>","-0.22","F","","","","3.44","Canada","Eagle-Wabigoon lakes","No","No"
"19","133.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91180&sex=female&loo=133.80000&k=0.15500&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10757&gm_lm_rl=1"">0.16</a>","-0.68","F","","","","3.44","Canada","Ottawa River","No","No"
"20","135.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91182&sex=female&loo=135.50000&k=0.17000&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10777&gm_lm_rl=1"">0.17</a>","-2.71","F","","","","3.49","Canada","Green Bay","No","No"
"21","136.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91180&sex=female&loo=136.50000&k=0.15900&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10756&gm_lm_rl=1"">0.16</a>","-0.33","F","","","","3.47","Canada","Lake of the Woods, Ontario","No","No"
"22","139.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91180&sex=female&loo=139.10001&k=0.17300&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10754&gm_lm_rl=1"">0.17</a>","-0.08","F","","","","3.52","Canada","St. Lawrence River, Ontario","No","No"
"23","140.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=91180&sex=female&loo=140.00000&k=0.15500&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=10752&gm_lm_rl=1"">0.16</a>","-0.10","F","","","","3.48","Canada","Lac Seul, Ontario","No","No"
"24","143.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=312&sex=unsexed&loo=143.00000&k=0.15000&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=3632&gm_lm_rl=1"">0.15</a>","","","0.15","","","3.49","USA","Wisconsin","No","No"
"25","162.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=9963&sex=male&loo=162.00000&k=0.08100&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=3634&gm_lm_rl=1"">0.08</a>","","M","0.15","","","3.33","USA","Lake St. Clair, Michigan","No","No"
"26","176.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2907&pref=9963&sex=female&loo=176.00000&k=0.07100&id2=2711&genusname=Esox&speciesname=masquinongy&gm_loo=120.80162610496&gm_lm=1&gm_m=0.15&gm_k=0.17585486641264&vautoctr=3633&gm_lm_rl=1"">0.07</a>","","F","0.15","","","3.34","USA","Lake St. Clair, Michigan","No","No"
