"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","39.5","","China","Hainan Province"
"2","unsexed","","150","","Saudi Arabia","Jeddah, Saudi Arabia, Red Sea"
"3","unsexed","3.0 kg","","","India","Karnataka"
"4","female","","124","","Global","Not specified."
"5","unsexed","","180","","Iran","Persian Gulf and Oman Sea"
"6","unsexed","","120","","Australia","Shark bay (Western Australia), Jervis aby (New South Wales) and Victorian waters"
"7","unsexed","6.0 kg","","","","to be filled"
"8","unsexed","","","15","Philippines","to be filled"
"9","unsexed","5.0 kg","","","India","Western Ghats Rivers, Karnataka"
