"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","21.5 kg","","","Brazil","Amazon River, 2010"
"2","unsexed","11.0 kg","","","Brazil","Rio Xingu, 1999"
"3","unsexed","18.0 kg","","","Thailand","Topcats Fishery, 2008"
