"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","4.9 kg","70","12","Russia","Kamchatka/1978-1983"
"2","male","2.2 kg","52","9","Russia","Kamchatka/1978-1983"
