"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","42","28","Azores Is.","2002-2004"
"2","male","","47","32","Azores Is.","2002-2004"
"3","unsexed","","32","","Spain","Galicia and Cantábrico, 1993"
"4","unsexed","","21","","Algeria","off Algier, Mediterranean"
"5","female","","","37","","Rockall Trough, 1992-93"
"6","male","","","43","","Rockall Trough, 1992-93"
"7","mixed","","32.5","43","France","Southern Brittany, 1995-97"
"8","mixed","","","21","Italy","southern Tyrrhenian Sea (100-600 m depth)"
