"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","10","","India","Cauvery, Godavari and Krishna Rivers, Karnataka"
"2","unsexed","25.00 g","","","India","Maharashtra"
"3","unsexed","","7.6","","Nepal","None specified"
"4","unsexed","","3.9","","China","Reili, Yunnan Province"
