"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","30","","Global","East Indies"
"2","unsexed","","14.1","","Israel","Gulf of Aqaba, 1989"
"3","unsexed","","30","","Indonesia","locality not specified"
"4","unsexed","","39","","Global","Not specified."
"5","unsexed","","18.7","","China","Xisha Islands, Hainan Province"
