"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","26.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=56760&sex=male&loo=26.60000&k=0.20300&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8814&gm_lm_rl=1"">0.20</a>","-1.81","M","","","13.4","2.16","Turkey","Iskenderun Bay","No","No"
"2","30.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=56765&sex=mixed&loo=30.90000&k=0.21000&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8822&gm_lm_rl=1"">0.21</a>","-1.00","","","","","2.30","Greece","Thracian Sea","No","No"
"3","32.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=56760&sex=female&loo=32.60000&k=0.13600&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8813&gm_lm_rl=1"">0.14</a>","-2.34","F","","","13.9","2.16","Turkey","Iskenderun Bay","No","No"
"4","33.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=7253&sex=mixed&loo=33.30000&k=0.27500&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=1974&gm_lm_rl=1"">0.28</a>","0.06","","","19.0","14.0","2.48","Spain","Castellon","No","No"
"5","36.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=33238&sex=mixed&loo=36.20000&k=0.29700&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8973&gm_lm_rl=1"">0.30</a>","-0.08","","","","","2.59","Croatia","Kastela Bay, Adriatic Sea","No","No"
"6","37.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=33238&sex=mixed&loo=37.30000&k=0.26200&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8974&gm_lm_rl=1"">0.26</a>","-0.39","","","","","2.56","Croatia","Mirna Bay, Adriatic Sea","No","No"
"7","38.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=57600&sex=mixed&loo=38.40000&k=0.20000&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8961&gm_lm_rl=1"">0.20</a>","-1.48","","","","","2.47","Italy","S. Sicily Licata","No","No"
"8","38.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=57600&sex=mixed&loo=38.40000&k=0.24000&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=8960&gm_lm_rl=1"">0.24</a>","-1.02","","","","","2.55","Italy","S. Sicily, Selinunte","No","No"
"9","40.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=13716&sex=mixed&loo=40.00000&k=0.19600&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=1975&gm_lm_rl=1"">0.20</a>","-0.95","","","14.5","","2.50","Croatia","Northern Adriatic","No","No"
"10","40.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=45522&sex=male&loo=40.70000&k=0.22700&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=6880&gm_lm_rl=1"">0.23</a>","-0.87","M","","21.0","20.7","2.58","Canary Is.","off Gran Canaria (4-90 m)","No","No"
"11","44.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=722&pref=45522&sex=female&loo=44.80000&k=0.18200&id2=706&genusname=Lithognathus&speciesname=mormyrus&gm_loo=35.948693436893&gm_lm=16.773767437172&gm_m=1&gm_k=0.21619215467966&vautoctr=6881&gm_lm_rl=1"">0.18</a>","-1.32","F","","21.0","24.6","2.56","Canary Is.","off Gran Canaria (4-90 m)","No","No"
