"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","18.9 kg","99","","Mauritius","1982"
"2","unsexed","3.0 kg","40","","Indonesia","Biak waters"
"3","unsexed","","80","4","Australia","not stated"
"4","unsexed","","100","","Iran","Persian Gulf and Oman Sea"
"5","unsexed","","75","","South Africa","South Africa"
"6","unsexed","33.5 kg","108","","","to be filled"
