"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","9.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8694&pref=26136&sex=unsexed&loo=9.20000&k=1.46000&id2=8380&genusname=Petrocephalus&speciesname=catostoma&gm_loo=15.438885258723&gm_lm=1&gm_m=1&gm_k=0.96127434928679&vautoctr=4724&gm_lm_rl=1"">1.46</a>","","","","23.5","","2.09","Zambia","Bangweulu swamps","No","No"
"2","20.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8694&pref=52846&sex=unsexed&loo=20.00000&k=0.78000&id2=8380&genusname=Petrocephalus&speciesname=catostoma&gm_loo=15.438885258723&gm_lm=1&gm_m=1&gm_k=0.96127434928679&vautoctr=8172&gm_lm_rl=1"">0.78</a>","","","","","","2.49","Botswana","Okavango Delta","No","No"
"3","20.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=8694&pref=96364&sex=unsexed&loo=20.00000&k=0.78000&id2=8380&genusname=Petrocephalus&speciesname=catostoma&gm_loo=15.438885258723&gm_lm=1&gm_m=1&gm_k=0.96127434928679&vautoctr=21055&gm_lm_rl=1"">0.78</a>","","","","","","2.49","Botswana","Okavango Delta","No","No"
