"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","30","","Global"," Indo-Pacific & Caribbean including the Red Sea."
"2","unsexed","","19.3","","Philippines","Cebu"
"3","unsexed","","25","","Global","East Indies"
