"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","20.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=959&pref=52229&sex=unsexed&loo=20.00000&k=0.70500&id2=943&genusname=Acanthurus&speciesname=chirurgus&gm_loo=28.537244832115&gm_lm=17&gm_m=1.58&gm_k=0.4473673441363&vautoctr=21128&gm_lm_rl=1"">0.71</a>","","","","","","2.45","Panama","San Blas (southwestern Caribbean)","No","No"
"2","33.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=959&pref=312&sex=unsexed&loo=33.20000&k=0.25400&id2=943&genusname=Acanthurus&speciesname=chirurgus&gm_loo=28.537244832115&gm_lm=17&gm_m=1.58&gm_k=0.4473673441363&vautoctr=2124&gm_lm_rl=1"">0.25</a>","","","","28.2","","2.45","Virgin Is. (US)","","No","No"
"3","35.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=959&pref=6425&sex=unsexed&loo=35.00000&k=0.50000&id2=943&genusname=Acanthurus&speciesname=chirurgus&gm_loo=28.537244832115&gm_lm=17&gm_m=1.58&gm_k=0.4473673441363&vautoctr=2125&gm_lm_rl=1"">0.50</a>","","","1.58","27.0","17.0","2.79","Jamaica","Reefs","No","No"
