"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","54.1 kg","200","","Ireland","10 Km SE of Little Saltee Island, Co. Wexford, 1988"
"2","unsexed","","95","","Spain","Galicia and Cantábrico, 1993"
"3","female","","180","19","France","Mor Braz, Southern Brittany"
"4","male","","","11","France","Mor Braz, Southern Brittany"
"5","female","12.00 g","159","20","Ireland","off south-west coast, 1998-99"
