"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","31.5","","Kenya","Lake Ihema"
"2","female","400.00 g","28.5","","Tanzania","Lake Nyumba ya Mungu"
"3","unsexed","2.5 kg","43","","","Lake Victoria"
"4","male","","50","","Tanzania","Lake Victoria"
"5","unsexed","","50","","","Lake Victoria, southern waters"
