"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","12","","Israel","Gulf of Aqaba, 1992"
"2","mixed","","","3","Turkey","Iskenderun Bay"
"3","unsexed","","21","","India","Kakinada"
