"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","10.7","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=56770&sex=mixed&loo=10.69500&k=0.13200&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=8829&gm_lm_rl=1"">0.13</a>","-1.54","","","","","1.18","Greece","Ionian Sea","No","No"
"2","11.5","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=36258&sex=male&loo=11.50000&k=0.15000&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=6338&gm_lm_rl=1"">0.15</a>","-1.05","M","","14.0","","1.30","Italy","Roccella Ionica Bank, Ionian Sea","No","No"
"3","12.2","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=58045&sex=female&loo=12.20000&k=0.14700&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=9097&gm_lm_rl=1"">0.15</a>","-1.28","F","","","","1.34","Spain","Catalan Sea","No","No"
"4","12.2","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=58045&sex=female&loo=12.22000&k=0.14700&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=9508&gm_lm_rl=1"">0.15</a>","-1.28","F","","","","1.34","","Upper and middle slope of northwestern Mediterranean ","No","No"
"5","12.8","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=36258&sex=female&loo=12.80000&k=0.13000&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=6337&gm_lm_rl=1"">0.13</a>","-1.06","F","","14.0","","1.33","Italy","Roccella Ionica Bank, Ionian Sea","No","No"
"6","14.7","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=58045&sex=male&loo=14.69000&k=0.08600&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=9507&gm_lm_rl=1"">0.09</a>","-2.70","M","","","","1.27","","Upper and middle slope of northwestern Mediterranean ","No","No"
"7","14.7","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=58045&sex=male&loo=14.70000&k=0.08600&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=9096&gm_lm_rl=1"">0.09</a>","-2.70","M","","","","1.27","Spain","Catalan Sea","No","No"
"8","24.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1922&pref=57059&sex=unsexed&loo=24.90000&k=0.11500&id2=1726&genusname=Coelorinchus&speciesname=caelorhincus&gm_loo=13.72879006877&gm_lm=1&gm_m=1&gm_k=0.12144153398493&vautoctr=9196&gm_lm_rl=1"">0.12</a>","-3.49","","","","","1.85","Turkey","Aegean Sea","No","No"
