"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","48.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=6378&sex=unsexed&loo=48.40000&k=0.10900&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=4005&gm_lm_rl=0.4995998251258"">0.11</a>","","","","","","2.41","Zambia","Lake Bangweulu","Yes","No"
"2","55.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=383&sex=unsexed&loo=55.20000&k=0.20100&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=4002&gm_lm_rl=0.4995998251258"">0.20</a>","","","","","38.5","2.79","South Africa","Incomati-Limpopo","No","No"
"3","57.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=51898&sex=unsexed&loo=57.80000&k=0.33000&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=7615&gm_lm_rl=0.4995998251258"">0.33</a>","","","","","","3.04","Zimbabwe","Lake Kariba (Basin 5)","No","No"
"4","58.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=26136&sex=unsexed&loo=58.00000&k=0.53000&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=4007&gm_lm_rl=0.4995998251258"">0.53</a>","","","","23.5","","3.25","Zambia","Bangweulu swamps","No","No"
"5","58.4","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=51898&sex=unsexed&loo=58.40000&k=0.37000&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=7618&gm_lm_rl=0.4995998251258"">0.37</a>","","","","","","3.10","Zambia","Lake Kariba (Basin 2)","No","No"
"6","58.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=383&sex=unsexed&loo=58.70000&k=0.27500&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=4003&gm_lm_rl=0.4995998251258"">0.28</a>","","","0.39","","","2.98","Zambia","Sinazongwe, Lake Kariba","No","No"
"7","62.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=9527&sex=unsexed&loo=62.00000&k=0.22000&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=4006&gm_lm_rl=0.4995998251258"">0.22</a>","","","0.39","27.0","","2.93","Zimbabwe","Lake Kariba","No","No"
"8","62.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=51898&sex=unsexed&loo=62.00000&k=0.33800&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=7613&gm_lm_rl=0.4995998251258"">0.34</a>","","","","","","3.11","Zimbabwe","Lake Kariba (Basin 5)","No","No"
"9","63.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=51898&sex=mixed&loo=63.90000&k=0.31800&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=7557&gm_lm_rl=0.4995998251258"">0.32</a>","","","","","","3.11","Zimbabwe","Bumi Basin, Lake Kariba","No","No"
"10","64.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4677&pref=51898&sex=unsexed&loo=64.70000&k=0.36900&id2=4479&genusname=Hydrocynus&speciesname=vittatus&gm_loo=63.604911206977&gm_lm=38.5&gm_m=0.39&gm_k=0.28915444743736&vautoctr=7614&gm_lm_rl=0.4995998251258"">0.37</a>","","","","","","3.19","Zimbabwe","Lake Kariba (Basin 3)","No","No"
