"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","18.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=650&pref=1751&sex=unsexed&loo=18.50000&k=0.70000&id2=634&genusname=Coilia&speciesname=reynaldi&gm_loo=18.5&gm_lm=1&gm_m=1&gm_k=0.7&vautoctr=1968&gm_lm_rl=1"">0.70</a>","","","","28.0","","2.38","India","","No","No"
