"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","","16","France","Douarnenez Bay"
"2","male","","","15","France","Douarnenez Bay"
"3","unsexed","","36","","Spain","Galicia and Cantábrico, 1991-92"
