"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","60","","Global","East Indies"
"2","unsexed","","49","","","Gulf of Aden, 1983-87"
"3","unsexed","","48","","Thailand","Gulf of Thailand"
"4","unsexed","","60","","Indonesia","locality not specified"
"5","unsexed","","28.9","","China","Not specified"
"6","unsexed","","60","","Iran","Persian Gulf and Oman Sea"
"7","unsexed","","64","","India","Western coast"
