"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","1.8 kg","","","Italy","Bianco Canal, 2001"
"2","unsexed","","43","","","Europe: Italy, Tunisia"
"3","unsexed","","50","","","not specified"
"4","female","1.2 kg","42.9","","UK Scotland","Solway Firth, 1993-94"
