"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","18","","Global","East Indies"
"2","unsexed","","","28","Papua New Guinea","Kimbe Bay (New Brtitain)"
"3","unsexed","","25","","Indonesia","locality not specified"
"4","unsexed","","","36","Australia","northern Great Barrier Reef (sheltered)"
"5","unsexed","","26","","Australia","Not specified."
"6","mixed","","21","34","American Samoa","Tutuila Island, 2003-2004"
