"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","34.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4922&pref=72458&sex=unsexed&loo=34.00000&k=0.18600&id2=4701&genusname=Notothenia&speciesname=cyanobrancha&gm_loo=36.460938002196&gm_lm=1&gm_m=0.55&gm_k=0.186&vautoctr=9399&gm_lm_rl=1"">0.19</a>","0.50","","","","","2.33","","","No","No"
"2","39.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4922&pref=1071&sex=unsexed&loo=39.10000&k=0.18600&id2=4701&genusname=Notothenia&speciesname=cyanobrancha&gm_loo=36.460938002196&gm_lm=1&gm_m=0.55&gm_k=0.186&vautoctr=4270&gm_lm_rl=1"">0.19</a>","","","0.55","5.0","","2.45","Antarctica","Kerguelen Islands","No","No"
