"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","40","10","Greece","Acheloos drainage"
"2","female","","40","10","Greece","Lake Trichonis-Lysimachia (1977-1979)"
"3","male","","39","10","Greece","Lake Trichonis-Lysimachia (1977-1979)"
"4","mixed","","40","10","Greece","Lake Trichonis-Lysimachia (1977-1979)"
