"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","18","","Eastern Mediterranean"
"2","female","","33","7","UK","English Channel"
"3","male","","35","7","UK","English Channel"
"4","unsexed","","27.5","7","","North Sea"
"5","female","","41","","France","off Roscoff"
"6","male","","51","","France","off Roscoff"
"7","unsexed","","","29","","to be filled"
