"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","128.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=137&pref=4588&sex=unsexed&loo=128.00000&k=0.18000&id2=123&genusname=Scomberomorus&speciesname=guttatus&gm_loo=128&gm_lm=40&gm_m=1&gm_k=0.18&vautoctr=884&gm_lm_rl=0.31000000238419"">0.18</a>","-0.46","","","12.5","40.0","3.47","India","Palk Bay and Gulf of Mannar","No","No"
