"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","108","","","Eastern Indonesia"
"2","male","","65","","","Eastern Indonesia"
"3","unsexed","","160","","Indonesia","not specified"
