"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","12.9","","Global","East Indies"
"2","unsexed","","","0.75","","to be filled"
"3","unsexed","","16","","Indonesia","West and eastern Indian Ocean"
