"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","49.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2091&pref=36870&sex=unsexed&loo=49.80000&k=0.76900&id2=1895&genusname=Caranx&speciesname=ignobilis&gm_loo=131.24041326963&gm_lm=60&gm_m=1&gm_k=0.15382902573945&vautoctr=6035&gm_lm_rl=0.33000001311302"">0.77</a>","","","","12.5","","3.28","India","Tuticorin waters","No","No"
"2","152.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2091&pref=3626&sex=unsexed&loo=152.00000&k=0.08000&id2=1895&genusname=Caranx&speciesname=ignobilis&gm_loo=131.24041326963&gm_lm=60&gm_m=1&gm_k=0.15382902573945&vautoctr=3345&gm_lm_rl=0.33000001311302"">0.08</a>","0.18","","","27.5","","3.27","Yemen","Gulf of Aden","No","No"
"3","184.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2091&pref=6057&sex=unsexed&loo=184.00000&k=0.11100&id2=1895&genusname=Caranx&speciesname=ignobilis&gm_loo=131.24041326963&gm_lm=60&gm_m=1&gm_k=0.15382902573945&vautoctr=3346&gm_lm_rl=0.33000001311302"">0.11</a>","0.10","","","25.0","60.0","3.57","Hawaii","Northwestern Islands","No","No"
"4","213.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2091&pref=94645&sex=unsexed&loo=213.00000&k=0.08200&id2=1895&genusname=Caranx&speciesname=ignobilis&gm_loo=131.24041326963&gm_lm=60&gm_m=1&gm_k=0.15382902573945&vautoctr=20979&gm_lm_rl=0.33000001311302"">0.08</a>","-0.17","","","","","3.57","Hawaii","Estuaries","No","No"
