"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","7.0 kg","","","Canada","Clear Lake, 1983"
"2","unsexed","","","24","Canada","Lake Nipigon"
"3","unsexed","","","12","Canada","Lake Opeongo"
"4","unsexed","4.1 kg","","","Canada","McEwen Lake"
"5","unsexed","","","27","Canada","Shakespeare Is. Lake"
"6","unsexed","","","14","USA","Trout Lake, Wisconsin"
