"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","","3.2","","Papua New Guinea","Basilaki Island, Milne Bay District"
"2","unsexed","","4.8","","Global","East Indies"
"3","female","","3.2","","Global","Indo-Pacific"
