"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","93","","Global","Not specified."
"2","female","","53.2","","Global","western North Pacific."
"3","male","","60.7","","Global","western North Pacific."
