"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","35","","France","Douarnenez Bay, Brittany, 1987-88"
"2","male","","","15","France","Douarnenez Bay, Brittany, 1987-88"
