"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","12","Alaska","Alaska"
"2","unsexed","","","13","","California Current Region"
"3","unsexed","","","18","Alaska","Northern SE Alaska"
