"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","4.6 kg","","","Thailand","Lake near Theerasart, 2009"
"2","unsexed","3.0 kg","","","Thailand","Srinakarin Reservoir, unknown"
