"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","12","","Global","East Indies"
"2","unsexed","","13","","Global","Indo-Pacific & Caribbean including the Red Sea"
"3","unsexed","","10","","Marshall Is.","Marshall Islands"
