"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","62.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=96290&sex=unsexed&loo=62.50000&k=0.71900&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=21070&gm_lm_rl=1"">0.72</a>","","","","","","3.45","Spain","Mediterranean Spanish coast","No","No"
"2","64.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=312&sex=unsexed&loo=64.00000&k=0.69300&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=807&gm_lm_rl=1"">0.69</a>","-1.42","","0.87","17.5","","3.45","Morocco","Atlantic","No","No"
"3","64.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=312&sex=unsexed&loo=64.00000&k=0.86000&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=808&gm_lm_rl=1"">0.86</a>","","","","14.0","","3.55","Turkey","Black Sea & Eastern Mediterranean","No","No"
"4","67.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=312&sex=unsexed&loo=67.80000&k=0.79500&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=809&gm_lm_rl=1"">0.80</a>","","","","14.0","","3.56","Turkey","Black Sea & Eastern Mediterranean","No","No"
"5","68.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=96290&sex=unsexed&loo=68.00000&k=0.82000&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=21071&gm_lm_rl=1"">0.82</a>","","","","","","3.58","Turkey","Black Sea and Sea of Marmara","No","&nbsp;"
"6","69.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=96290&sex=female&loo=69.60000&k=0.43900&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=21072&gm_lm_rl=1"">0.44</a>","-1.33","F","","","","3.33","Turkey","Black Sea and Sea of Maramara","No","No"
"7","69.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=96290&sex=unsexed&loo=69.80000&k=0.76000&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=21073&gm_lm_rl=1"">0.76</a>","","","","","","3.57","Turkey","northern Aegean Sea (Gallipolli Peninsula and Dardanelles)","No","No"
"8","74.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=96290&sex=male&loo=74.60000&k=0.36400&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=21074&gm_lm_rl=1"">0.36</a>","-1.52","M","","","","3.31","Turkey","Black Sea and Sea of Maramara","No","No"
"9","80.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=96290&sex=unsexed&loo=80.60000&k=0.36000&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=21075&gm_lm_rl=1"">0.36</a>","","","","","","3.37","Italy","Ionian Sea","No","No"
"10","80.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=129&pref=59360&sex=unsexed&loo=80.86000&k=0.35200&id2=115&genusname=Sarda&speciesname=sarda&gm_loo=75.083857656783&gm_lm=1&gm_m=0.87&gm_k=0.46892060722406&vautoctr=9625&gm_lm_rl=1"">0.35</a>","-1.70","","","","","3.36","","Gibraltar","No","No"
