"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","53.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=5760&sex=unsexed&loo=53.60000&k=0.87000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=712&gm_lm_rl=0.56480084785261"">0.87</a>","","","","27.2","","3.40","Cuba","Southwestern region","No","No"
"2","61.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=61.30000&k=1.25000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=676&gm_lm_rl=0.56480084785261"">1.25</a>","","","1.90","23.0","","3.67","","Western Pacific","No","No"
"3","62.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=62.00000&k=1.10000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=677&gm_lm_rl=0.56480084785261"">1.10</a>","","","","23.0","","3.63","Vanuatu","","No","No"
"4","65.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=65.00000&k=0.92000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=678&gm_lm_rl=0.56480084785261"">0.92</a>","","","","25.0","","3.59","Papua New Guinea","","No","No"
"5","65.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=36276&sex=unsexed&loo=65.10000&k=1.30000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=5469&gm_lm_rl=0.56480084785261"">1.30</a>","","","1.60","23.0","","3.74","","Western tropical Pacific","No","No"
"6","65.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=65.50000&k=0.95000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=679&gm_lm_rl=0.56480084785261"">0.95</a>","","","","25.0","","3.61","Papua New Guinea","","No","No"
"7","72.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=72.00000&k=0.70000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=680&gm_lm_rl=0.56480084785261"">0.70</a>","","","","28.5","","3.56","Philippines","Opol","No","No"
"8","72.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=72.00000&k=0.80000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=681&gm_lm_rl=0.56480084785261"">0.80</a>","","","","28.5","","3.62","Philippines","Opol","No","No"
"9","72.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=72.90000&k=0.83000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=682&gm_lm_rl=0.56480084785261"">0.83</a>","","","","18.0","","3.64","USA","Eastern Pacific","No","No"
"10","74.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=121&pref=1345&sex=unsexed&loo=74.80000&k=0.52000&id2=107&genusname=Katsuwonus&speciesname=pelamis&gm_loo=84.366278821429&gm_lm=43.794406035474&gm_m=1.2362977957418&gm_k=0.54064109428678&vautoctr=683&gm_lm_rl=0.56480084785261"">0.52</a>","","","","25.0","","3.46","Papua New Guinea","","No","No"
