"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","51","19","Australia","31-32° S on the lower west coast "
"2","male","","49.8","13","Australia","31-32° S on the lower west coast "
"3","unsexed","3.0 kg","50","","Australia","south-western Australia"
