"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","80","","Spain","Galicia and Cantábrico, 1992"
"2","unsexed","","93","21","Spain","ICES Div. VIIIc and 1Xa, 1996-97"
"3","female","","56","8","Greece","Saronikos Gulf, 1975-78"
"4","male","","46","6","Greece","Saronikos Gulf, 1975-78"
