"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","88","","Global","East Indies"
"2","unsexed","","85","","Mozambique","Mozambique"
"3","unsexed","","78","","Iran","Oman Sea and the most eastern part of the Persian Gulf"
"4","unsexed","","100","","South Africa","South Africa"
"5","unsexed","12.5 kg","","","Global","unspecified"
