"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","42.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=1154&sex=male&loo=42.60000&k=0.94700&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1655&gm_lm_rl=0.56026780509232"">0.95</a>","0.79","M","","26.6","","3.24","Congo Dem Rp","mouth of Congo River, 20 m depth","No","No"
"2","47.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=5752&sex=unsexed&loo=47.80000&k=0.71000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1658&gm_lm_rl=0.56026780509232"">0.71</a>","","","","26.6","35.0","3.21","Nigeria","off Lagos","No","No"
"3","50.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=1154&sex=female&loo=50.70000&k=0.60700&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1654&gm_lm_rl=0.56026780509232"">0.61</a>","0.78","F","","26.6","","3.19","Congo Dem Rp","mouth of Congo River, 20 m","No","No"
"4","51.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=93068&sex=mixed&loo=51.40000&k=0.16000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=11578&gm_lm_rl=0.56026780509232"">0.16</a>","","","","27.7","","2.63","Benin","Djègbadji fishing village (06°20'36","Yes","No"
"5","52.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=6310&sex=unsexed&loo=52.70000&k=0.35000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1659&gm_lm_rl=0.56026780509232"">0.35</a>","","","","26.6","","2.99","Sierra Leone","","No","No"
"6","54.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=1157&sex=unsexed&loo=54.00000&k=0.44000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1657&gm_lm_rl=0.56026780509232"">0.44</a>","","","","26.6","","3.11","Ghana","(20 m depth)","No","No"
"7","55.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=6310&sex=unsexed&loo=55.50000&k=0.30000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1660&gm_lm_rl=0.56026780509232"">0.30</a>","","","","26.6","","2.97","Cote d'Ivoire","","No","No"
"8","56.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=93068&sex=mixed&loo=56.20000&k=0.24000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=11577&gm_lm_rl=0.56026780509232"">0.24</a>","","","","27.7","","2.88","Benin","Djako fishing camp (06°20'51""N, 2°21'58""E)","No","No"
"9","60.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=6310&sex=unsexed&loo=60.30000&k=0.26000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1661&gm_lm_rl=0.56026780509232"">0.26</a>","","","","26.6","","2.98","Sierra Leone","","No","No"
"10","81.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=446&pref=1156&sex=unsexed&loo=81.00000&k=0.33000&id2=432&genusname=Pseudotolithus&speciesname=senegalensis&gm_loo=54.473396855354&gm_lm=35&gm_m=0.55&gm_k=0.37959960396455&vautoctr=1656&gm_lm_rl=0.56026780509232"">0.33</a>","0.00","","0.55","26.6","35.0","3.34","Nigeria","off Lagos, 20 m","No","No"
