"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","","43.4","","American Samoa","Aunu'u Island"
"2","unsexed","","41","","Marquesas Is.","Nuku Hiva Island, Hatuatua Bay"
