"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","70.2","19","USA","Florida Keys"
"2","female","455.40 g","33","20","Mexico","Guyamas, Sonora (27°54-58'N, 110°57'-111°W), 1998"
"3","unsexed","8.6 kg","100","","South Africa","South Africa"
"4","unsexed","","35","","","to be filled"
