"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","33.3","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=59359&sex=male&loo=33.30000&k=0.26400&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=9367&gm_lm_rl=1"">0.26</a>","-0.52","M","","","","2.47","Germany","Baltic Sea","No","No"
"2","33.4","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=43185&sex=male&loo=33.40000&k=0.34700&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=6706&gm_lm_rl=1"">0.35</a>","","M","","9.0","","2.59","Poland","Gulf of Pomerania, Baltic Sea","No","No"
"3","36.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=96303&sex=male&loo=36.70000&k=0.56000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=21086&gm_lm_rl=1"">0.56</a>","-0.58","M","","","","2.88","Netherlands","southern North Sea","No","No"
"4","45.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=56762&sex=male&loo=45.00000&k=0.59700&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=8817&gm_lm_rl=1"">0.60</a>","-0.01","M","","","","3.08","Turkey","Trabzon coast, Black Sea","No","No"
"5","48.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=5760&sex=male&loo=48.00000&k=0.44000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2442&gm_lm_rl=1"">0.44</a>","","M","","12.0","","3.01","Netherlands","North Sea","No","No"
"6","48.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=59359&sex=male&loo=48.50000&k=0.19600&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=9369&gm_lm_rl=1"">0.20</a>","-0.30","M","","","","2.66","Germany","North Sea","No","No"
"7","49.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=748&sex=male&loo=49.20000&k=0.37000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2440&gm_lm_rl=1"">0.37</a>","-0.51","M","","12.0","","2.95","UK","North Sea","No","No"
"8","50.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56832&pref=94462&sex=mixed&loo=50.00000&k=0.11600&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=11749&gm_lm_rl=1"">0.12</a>","-3.00","","","","18.9","2.46","","Baltic Sea, subdivision 22-32","No","No"
"9","51.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=43185&sex=female&loo=51.90000&k=0.20000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=6707&gm_lm_rl=1"">0.20</a>","","F","","9.0","","2.73","Poland","Gulf of Pomerania, Baltic Sea","No","No"
"10","52.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=312&sex=male&loo=52.50000&k=0.32000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2438&gm_lm_rl=1"">0.32</a>","-0.10","M","","11.0","","2.95","Germany","Southern North Sea","No","No"
"11","53.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=59359&sex=female&loo=53.90000&k=0.26900&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=9368&gm_lm_rl=1"">0.27</a>","-0.12","F","","","","2.89","Germany","Baltic Sea","No","No"
"12","54.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=7049&sex=male&loo=54.40000&k=0.23000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2444&gm_lm_rl=1"">0.23</a>","-0.22","M","","19.0","","2.83","France","Gulf of Lion","No","No"
"13","54.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=38118&sex=male&loo=54.40000&k=0.23500&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=5617&gm_lm_rl=1"">0.24</a>","-0.22","M","","19.0","","2.84","France","Sète, Grau de Roi and Saintes Marie de la Mer","No","No"
"14","54.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=7049&sex=female&loo=54.60000&k=0.31000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=2443&gm_lm_rl=1"">0.31</a>","-0.12","F","","19.0","","2.97","France","Gulf of Lion","No","No"
"15","54.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=38118&sex=female&loo=54.60000&k=0.30700&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=5618&gm_lm_rl=1"">0.31</a>","-0.12","F","","19.0","","2.96","France","Sète, Grau de Roi and Saintes Marie de la Mer","No","No"
"16","54.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1366&pref=96303&sex=female&loo=54.70000&k=0.39000&id2=1348&genusname=Scophthalmus&speciesname=maximus&gm_loo=56.098597335375&gm_lm=23.004347415217&gm_m=1&gm_k=0.26878284126554&vautoctr=21087&gm_lm_rl=1"">0.39</a>","-0.39","F","","","","3.07","Netherlands","southern North Sea","No","No"
