"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","43.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6974&sex=unsexed&loo=43.50000&k=0.42600&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4465&gm_lm_rl=0.65992423419208"">0.43</a>","","","","15.0","","2.91","South Africa","ICSEAF Div. 2.1","No","No"
"2","47.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=72458&sex=unsexed&loo=46.98900&k=0.24980&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=9619&gm_lm_rl=0.65992423419208"">0.25</a>","0.18","","","","","2.74","","south africa","No","No"
"3","47.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6974&sex=unsexed&loo=47.00000&k=0.25000&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4466&gm_lm_rl=0.65992423419208"">0.25</a>","","","","15.0","","2.74","South Africa","ICSEAF Div. 1.0 (South-west African shelf)","No","No"
"4","48.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=3208&sex=unsexed&loo=48.80000&k=0.55600&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4461&gm_lm_rl=0.65992423419208"">0.56</a>","-0.23","","","15.0","32.5","3.12","South Africa","off Orange River to East London","No","No"
"5","49.9","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=5760&sex=female&loo=49.90000&k=0.14000&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4462&gm_lm_rl=0.65992423419208"">0.14</a>","","F","","15.0","","2.54","South Africa","Southeast Atlantic, ICSEAF Div. 1.3","No","No"
"6","50.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6974&sex=unsexed&loo=50.30000&k=0.42700&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4467&gm_lm_rl=0.65992423419208"">0.43</a>","-0.19","","","18.0","32.5","3.03","South Africa","South-east coast (ICSEAF Div. 2.1/2.2)","No","No"
"7","51.4","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=5760&sex=male&loo=51.40000&k=0.14000&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4463&gm_lm_rl=0.65992423419208"">0.14</a>","","M","","15.0","","2.57","South Africa","Southeast Atlantic, ICSEAF Div. 1.3","No","No"
"8","54.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6974&sex=unsexed&loo=54.30000&k=0.12700&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4468&gm_lm_rl=0.65992423419208"">0.13</a>","","","","15.0","","2.57","South Africa","ICSEAF Div. 1.6","No","No"
"9","55.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6974&sex=unsexed&loo=55.00000&k=0.11000&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4469&gm_lm_rl=0.65992423419208"">0.11</a>","","","","15.0","","2.52","South Africa","ICSEAF Div. 1.3/1.4 (South-west African waters)","No","No"
"10","56.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6974&sex=unsexed&loo=56.40000&k=0.11000&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4470&gm_lm_rl=0.65992423419208"">0.11</a>","","","","15.0","","2.54","South Africa","ICSEAF Div. 1.3/1.4","No","No"
"11","62.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5641&pref=6425&sex=unsexed&loo=62.60000&k=0.10900&id2=5382&genusname=Trachurus&speciesname=capensis&gm_loo=51.228743520825&gm_lm=32.5&gm_m=0.49&gm_k=0.20022563050017&vautoctr=4464&gm_lm_rl=0.65992423419208"">0.11</a>","","","0.49","15.0","","2.63","South Africa","Div. 1.3 & 1.4","Yes","No"
