"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","70","","Global","East Indies"
"2","unsexed","","51","7","Papua New Guinea","Lihir Island group (seamount), 1999-2002"
"3","unsexed","","80","","Global","unspecified"
"4","unsexed","7.2 kg","","","Global","unspecified"
