"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","17.44 g","12","4","Mexico","Baja California (north)"
"2","unsexed","15.88 g","12","3.9","Mexico","Baja California (south)"
"3","unsexed","","22","7","USA","California"
"4","unsexed","","24","","USA","off Southern California, 1971-78"
