"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","10.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4909&pref=75233&sex=mixed&loo=10.87000&k=0.41000&id2=4691&genusname=Pseudorasbora&speciesname=parva&gm_loo=11.325458048132&gm_lm=1&gm_m=1&gm_k=0.31693847983481&vautoctr=9703&gm_lm_rl=1"">0.41</a>","","","","","","1.69","Russia","Amur River","No","No"
"2","11.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4909&pref=58482&sex=mixed&loo=11.80000&k=0.24500&id2=4691&genusname=Pseudorasbora&speciesname=parva&gm_loo=11.325458048132&gm_lm=1&gm_m=1&gm_k=0.31693847983481&vautoctr=9281&gm_lm_rl=1"">0.25</a>","-1.37","","","","","1.53","Greece","Lake Mikri Prespa","No","No"
