"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","21.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=male&loo=21.20000&k=0.80700&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3513&gm_lm_rl=0.75558274968962"">0.81</a>","","M","","","16.5","2.56","Cote d'Ivoire","rivers","No","No"
"2","22.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=2759&sex=male&loo=22.60000&k=0.80100&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3519&gm_lm_rl=0.75558274968962"">0.80</a>","","M","","25.0","","2.61","Chad","Archipelago","No","No"
"3","23.4","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=female&loo=23.40000&k=0.84300&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3509&gm_lm_rl=0.75558274968962"">0.84</a>","","F","","","17.5","2.66","Cote d'Ivoire","rivers","No","No"
"4","23.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=2759&sex=male&loo=23.80000&k=0.81600&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3520&gm_lm_rl=0.75558274968962"">0.82</a>","","M","","25.0","19.0","2.66","Chad","Chari-Logone River system, Lake Chad","No","No"
"5","23.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=male&loo=23.90000&k=0.39100&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3514&gm_lm_rl=0.75558274968962"">0.39</a>","","M","","","","2.35","Niger","","No","No"
"6","25.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=male&loo=25.20000&k=0.69600&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3515&gm_lm_rl=0.75558274968962"">0.70</a>","","M","","25.0","18.0","2.65","Chad","Chad basin","No","No"
"7","25.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=female&loo=25.70000&k=0.41800&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3510&gm_lm_rl=0.75558274968962"">0.42</a>","","F","","","","2.44","Niger","","No","No"
"8","26.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=2759&sex=female&loo=26.00000&k=0.69900&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3517&gm_lm_rl=0.75558274968962"">0.70</a>","","F","","25.0","","2.67","Chad","Archipelago","No","No"
"9","26.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=2759&sex=female&loo=26.60000&k=0.71700&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3518&gm_lm_rl=0.75558274968962"">0.72</a>","","F","","25.0","21.0","2.71","Chad","Chari-Logone River system, Lake Chad","No","No"
"10","29.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=female&loo=29.20000&k=0.51800&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3511&gm_lm_rl=0.75558274968962"">0.52</a>","","F","0.87","25.0","20.5","2.65","Chad","Chad basin","No","No"
"11","29.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=9527&sex=unsexed&loo=29.70000&k=0.77000&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3521&gm_lm_rl=0.75558274968962"">0.77</a>","","","","28.0","","2.83","Cote d'Ivoire","Lake Koussou","No","No"
"12","42.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=male&loo=42.90000&k=0.41800&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3516&gm_lm_rl=0.75558274968962"">0.42</a>","","M","","","","2.89","Kenya","Lake Rudolf/Turkana","Yes","No"
"13","62.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2599&pref=383&sex=female&loo=62.80000&k=0.23200&id2=2405&genusname=Alestes&speciesname=baremoze&gm_loo=28.056224185085&gm_lm=18.681864126503&gm_m=0.87&gm_k=0.58691390097892&vautoctr=3512&gm_lm_rl=0.75558274968962"">0.23</a>","","F","","","","2.96","Kenya","Lake Rudolf/Turkana","Yes","No"
