"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","80.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=male&loo=80.00000&k=0.13000&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1731&gm_lm_rl=1"">0.13</a>","","M","","12.0","","2.92","","Cold. RF","No","No"
"2","80.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=female&loo=80.10000&k=0.20000&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1728&gm_lm_rl=1"">0.20</a>","","F","","12.0","","3.11","","Cold. RF","No","No"
"3","80.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=male&loo=80.60000&k=0.18800&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1732&gm_lm_rl=1"">0.19</a>","","M","","12.0","","3.09","","Cold. RF","No","No"
"4","80.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=male&loo=80.70000&k=0.18000&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1733&gm_lm_rl=1"">0.18</a>","","M","","12.0","","3.07","","Cold. RF","No","No"
"5","80.8","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7153&sex=unsexed&loo=80.80000&k=0.19200&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1737&gm_lm_rl=1"">0.19</a>","","","","20.0","","3.10","Antarctica","","No","No"
"6","86.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=312&sex=male&loo=86.00000&k=0.12800&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1725&gm_lm_rl=1"">0.13</a>","","M","","1.5","","2.98","Antarctica","South Georgia","No","No"
"7","87.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=5797&sex=unsexed&loo=87.00000&k=0.11200&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1726&gm_lm_rl=1"">0.11</a>","0.10","","","1.0","","2.93","South Shetland","Cold. RF","No","No"
"8","89.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=female&loo=89.20000&k=0.15200&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1729&gm_lm_rl=1"">0.15</a>","","F","0.28","12.0","","3.08","","Cold. RF","No","No"
"9","90.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=female&loo=90.00000&k=0.13000&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1730&gm_lm_rl=1"">0.13</a>","","F","","12.0","","3.02","","Cold. RF","No","No"
"10","91.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=unsexed&loo=91.50000&k=0.16000&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1734&gm_lm_rl=1"">0.16</a>","","","","12.0","","3.13","","Cold. RF","No","No"
"11","92.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=312&sex=female&loo=92.00000&k=0.12400&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1724&gm_lm_rl=1"">0.12</a>","","F","","1.5","","3.02","Antarctica","South Georgia","No","No"
"12","97.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=5797&sex=unsexed&loo=97.00000&k=0.10700&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1727&gm_lm_rl=1"">0.11</a>","","","","1.5","","3.00","Antarctica","South Georgia","No","No"
"13","104.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=unsexed&loo=104.00000&k=0.10200&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1735&gm_lm_rl=1"">0.10</a>","-0.79","","","12.0","","3.04","","(Cold. RF)","No","No"
"14","126.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=482&pref=7074&sex=unsexed&loo=126.00000&k=0.06700&id2=468&genusname=Notothenia&speciesname=rossii&gm_loo=89.6448090125&gm_lm=1&gm_m=0.28&gm_k=0.13537459274183&vautoctr=1736&gm_lm_rl=1"">0.07</a>","","","","1.5","","3.03","Antarctica","South Georgia","Yes","No"
