"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","3.9 kg","58","","Australia","Manning River (November 1991)"
"2","unsexed","","42.5","","Australia","Nepean River (October 1988)"
"3","female","2.6 kg","47","18","Australia","Sydney Basin, 1977-82"
"4","unsexed","","51","","Australia","Williams River (November 1990)"
