"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","24","","Jamaica","Jamaica"
"2","male","","26","","Jamaica","Jamaica"
"3","male","","24","","Dominican Rp","Juan Esteban, Barahona, 1988-89"
