"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","44.50 g","13.7","","Bangladesh","lake, Mymensingh (23 58 N, 89 38 E), 2003-2004"
"2","unsexed","150.00 g","","","India","Maharashtra"
