"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","6","","-"
"2","unsexed","","36.5","","","Southern region"
"3","unsexed","","30","","Brazil","Southern region (24°30'S)"
