"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"15","372.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=5760&sex=unsexed&loo=372.00000&k=0.07000&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=978&gm_lm_rl=0.30000001192093"">0.07</a>","","","","16.0","","3.99","France","Western Mediterranean and Bay of Biscay","No","No"
"16","372.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=5760&sex=unsexed&loo=372.00000&k=0.07100&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=979&gm_lm_rl=0.30000001192093"">0.07</a>","","","","17.5","","3.99","Spain","East Atlantic","No","No"
"17","373.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=87867&sex=mixed&loo=373.00000&k=0.07000&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=10514&gm_lm_rl=0.30000001192093"">0.07</a>","-1.76","","","","","3.99","Italy","Ionian, South Adriati and South Tyrrhenian seas","No","No"
"18","384.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=312&sex=unsexed&loo=384.00000&k=0.06400&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=966&gm_lm_rl=0.30000001192093"">0.06</a>","-2.52","","","17.5","","3.97","Spain","off Barbate","No","No"
"19","389.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=312&sex=unsexed&loo=389.00000&k=0.06700&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=967&gm_lm_rl=0.30000001192093"">0.07</a>","-1.60","","","9.0","","4.01","UK","European Waters","No","No"
"20","395.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=5533&sex=unsexed&loo=395.00000&k=0.06000&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=974&gm_lm_rl=0.30000001192093"">0.06</a>","","","0.18","18.2","","3.97","Italy","","No","No"
"21","419.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=312&sex=unsexed&loo=419.00000&k=0.05600&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=968&gm_lm_rl=0.30000001192093"">0.06</a>","-1.92","","","11.0","","3.99","France","Bay of Biscay","No","No"
"22","445.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=57656&sex=unsexed&loo=445.60001&k=0.05200&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=9010&gm_lm_rl=0.30000001192093"">0.05</a>","-1.98","","","","","4.01","France","","No","No"
"23","447.9","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=59360&sex=unsexed&loo=447.89999&k=0.05300&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=9627&gm_lm_rl=0.30000001192093"">0.05</a>","-1.59","","","","","4.03","","","No","No"
"24","455.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=58236&sex=unsexed&loo=455.89999&k=0.05100&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=9184&gm_lm_rl=0.30000001192093"">0.05</a>","-1.61","","","","","4.03","Italy","S. Tyrrhenian Sea","No","No"
"25","468.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=161&pref=312&sex=unsexed&loo=468.00000&k=0.05000&id2=147&genusname=Thunnus&speciesname=thynnus&gm_loo=344.42899344606&gm_lm=97.5&gm_m=0.15540120384668&gm_k=0.094960069639495&vautoctr=969&gm_lm_rl=0.30000001192093"">0.05</a>","","","","15.0","","4.04","USA","Cape Cod - Long Island","No","No"
