"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","35","","Global","East Indies"
"2","unsexed","","42.5","","India","not specified."
"3","female","","28.7","14.3","Untd Arab Em","off Abu Dhabi, 2003-2004"
"4","unsexed","","35","","Iran","Persian Gulf and Oman Sea"
"5","unsexed","","35","","Global","unspecified"
